DATASET,FECHA,HORA,AIRQ_CO,AIRQ_NO2
DATASET_01_2009_2017_CE,12/01/2016,21,0.53,21
DATASET_01_2009_2017_CE,12/01/2016,22,0.53,20
DATASET_01_2009_2017_CE,12/01/2016,23,0.54,21
DATASET_01_2009_2017_CE,12/01/2016,24,0.55,20
DATASET_01_2009_2017_CE,13/01/2016,1,0.55,19
DATASET_01_2009_2017_CE,13/01/2016,2,0.53,13
DATASET_01_2009_2017_CE,13/01/2016,3,0.45,7
DATASET_01_2009_2017_CE,13/01/2016,4,0.39,5
DATASET_01_2009_2017_CE,13/01/2016,5,0.34,7
DATASET_01_2009_2017_CE,13/01/2016,6,0.3,9
DATASET_01_2009_2017_CE,13/01/2016,7,0.26,12
DATASET_01_2009_2017_CE,13/01/2016,8,0.25,14
DATASET_01_2009_2017_CE,13/01/2016,9,0.23,13
DATASET_01_2009_2017_CE,13/01/2016,10,0.21,9
DATASET_01_2009_2017_CE,13/01/2016,11,0.21,7
DATASET_01_2009_2017_CE,13/01/2016,12,0.21,6
DATASET_01_2009_2017_CE,13/01/2016,13,0.24,7
DATASET_01_2009_2017_CE,13/01/2016,14,0.25,8
DATASET_01_2009_2017_CE,13/01/2016,15,0.26,9
DATASET_01_2009_2017_CE,13/01/2016,16,0.26,10
DATASET_01_2009_2017_CE,13/01/2016,17,0.25,10
DATASET_01_2009_2017_CE,13/01/2016,18,0.28, 
DATASET_01_2009_2017_CE,13/01/2016,19,0.33, 
DATASET_01_2009_2017_CE,13/01/2016,20,0.38,15
DATASET_01_2009_2017_CE,13/01/2016,21,0.42,15
DATASET_01_2009_2017_CE,13/01/2016,22,0.45,18
DATASET_01_2009_2017_CE,13/01/2016,23,0.48,16
DATASET_01_2009_2017_CE,13/01/2016,24,0.49,23
DATASET_01_2009_2017_CE,14/01/2016,1,0.49,14
DATASET_01_2009_2017_CE,14/01/2016,2,0.48,6
DATASET_01_2009_2017_CE,14/01/2016,3,0.45,4
DATASET_01_2009_2017_CE,14/01/2016,4,0.43,4
DATASET_01_2009_2017_CE,14/01/2016,5,0.4,5
DATASET_01_2009_2017_CE,14/01/2016,6,0.38,5
DATASET_01_2009_2017_CE,14/01/2016,7,0.36,8
DATASET_01_2009_2017_CE,14/01/2016,8,0.35,10
DATASET_01_2009_2017_CE,14/01/2016,9,0.35,11
DATASET_01_2009_2017_CE,14/01/2016,10,0.39,15
DATASET_01_2009_2017_CE,14/01/2016,11,0.41,14
DATASET_01_2009_2017_CE,14/01/2016,12,0.44,14
DATASET_01_2009_2017_CE,14/01/2016,13,0.48,17
DATASET_01_2009_2017_CE,14/01/2016,14,0.51,18
DATASET_01_2009_2017_CE,14/01/2016,15,0.53,18
DATASET_01_2009_2017_CE,14/01/2016,16,0.54,18
DATASET_01_2009_2017_CE,14/01/2016,17,0.55,18
DATASET_01_2009_2017_CE,14/01/2016,18,0.54,18
DATASET_01_2009_2017_CE,14/01/2016,19,0.54,20
DATASET_01_2009_2017_CE,14/01/2016,20,0.55,22
DATASET_01_2009_2017_CE,14/01/2016,21,0.56,24
DATASET_01_2009_2017_CE,14/01/2016,22,0.59,27
DATASET_01_2009_2017_CE,14/01/2016,23,0.64,27
DATASET_01_2009_2017_CE,14/01/2016,24,0.71,27
DATASET_01_2009_2017_CE,15/01/2016,1,0.76,28
DATASET_01_2009_2017_CE,15/01/2016,2,0.8,26
DATASET_01_2009_2017_CE,15/01/2016,3,0.83,26
DATASET_01_2009_2017_CE,15/01/2016,4,0.84,24
DATASET_01_2009_2017_CE,15/01/2016,5,0.81,19
DATASET_01_2009_2017_CE,15/01/2016,6,0.78,18
DATASET_01_2009_2017_CE,15/01/2016,7,0.71,19
DATASET_01_2009_2017_CE,15/01/2016,8,0.65,26
DATASET_01_2009_2017_CE,15/01/2016,9,0.63,27
DATASET_01_2009_2017_CE,15/01/2016,10,0.6,23
DATASET_01_2009_2017_CE,15/01/2016,11,0.58,20
DATASET_01_2009_2017_CE,15/01/2016,12,0.55,19
DATASET_01_2009_2017_CE,15/01/2016,13,0.55,16
DATASET_01_2009_2017_CE,15/01/2016,14,0.56,19
DATASET_01_2009_2017_CE,15/01/2016,15,0.58,18
DATASET_01_2009_2017_CE,15/01/2016,16,0.55,13
DATASET_01_2009_2017_CE,15/01/2016,17,0.5,11
DATASET_01_2009_2017_CE,15/01/2016,18,0.48,10
DATASET_01_2009_2017_CE,15/01/2016,19,0.46,9
DATASET_01_2009_2017_CE,15/01/2016,20,0.45,8
DATASET_01_2009_2017_CE,15/01/2016,21,0.44,10
DATASET_01_2009_2017_CE,15/01/2016,22,0.41,10
DATASET_01_2009_2017_CE,15/01/2016,23,0.4,11
DATASET_01_2009_2017_CE,15/01/2016,24,0.4,9
DATASET_01_2009_2017_CE,16/01/2016,1,0.4,7
DATASET_01_2009_2017_CE,16/01/2016,2,0.4,7
DATASET_01_2009_2017_CE,16/01/2016,3,0.39,6
DATASET_01_2009_2017_CE,16/01/2016,4,0.39,15
DATASET_01_2009_2017_CE,16/01/2016,5,0.38,10
DATASET_01_2009_2017_CE,16/01/2016,6,0.36,10
DATASET_01_2009_2017_CE,16/01/2016,7,0.35,9
DATASET_01_2009_2017_CE,16/01/2016,8,0.34,7
DATASET_01_2009_2017_CE,16/01/2016,9,0.33,12
DATASET_01_2009_2017_CE,16/01/2016,10,0.31,9
DATASET_01_2009_2017_CE,16/01/2016,11,0.33,8
DATASET_01_2009_2017_CE,16/01/2016,12,0.33,8
DATASET_01_2009_2017_CE,16/01/2016,13,0.34,9
DATASET_01_2009_2017_CE,16/01/2016,14,0.35,8
DATASET_01_2009_2017_CE,16/01/2016,15,0.36,10
DATASET_01_2009_2017_CE,16/01/2016,16,0.38,9
DATASET_01_2009_2017_CE,16/01/2016,17,0.39,17
DATASET_01_2009_2017_CE,16/01/2016,18,0.41,27
DATASET_01_2009_2017_CE,16/01/2016,19,0.43,29
DATASET_01_2009_2017_CE,16/01/2016,20,0.44,16
DATASET_01_2009_2017_CE,16/01/2016,21,0.46,19
DATASET_01_2009_2017_CE,16/01/2016,22,0.5,22
DATASET_01_2009_2017_CE,16/01/2016,23,0.55,28
DATASET_01_2009_2017_CE,16/01/2016,24,0.56,15
DATASET_01_2009_2017_CE,17/01/2016,1,0.58,14
DATASET_01_2009_2017_CE,17/01/2016,2,0.59,26
DATASET_01_2009_2017_CE,17/01/2016,3,0.61,29
DATASET_01_2009_2017_CE,17/01/2016,4,0.63,21
DATASET_01_2009_2017_CE,17/01/2016,5,0.61,18
DATASET_01_2009_2017_CE,17/01/2016,6,0.59,15
DATASET_01_2009_2017_CE,17/01/2016,7,0.54,10
DATASET_01_2009_2017_CE,17/01/2016,8,0.53,13
DATASET_01_2009_2017_CE,17/01/2016,9,0.51,11
DATASET_01_2009_2017_CE,17/01/2016,10,0.49,10
DATASET_01_2009_2017_CE,17/01/2016,11,0.45,9
DATASET_01_2009_2017_CE,17/01/2016,12,0.44,10
DATASET_01_2009_2017_CE,17/01/2016,13,0.44,9
DATASET_01_2009_2017_CE,17/01/2016,14,0.44,10
DATASET_01_2009_2017_CE,17/01/2016,15,0.45,11
DATASET_01_2009_2017_CE,17/01/2016,16,0.45,8
DATASET_01_2009_2017_CE,17/01/2016,17,0.45,9
DATASET_01_2009_2017_CE,17/01/2016,18,0.46,11
DATASET_01_2009_2017_CE,17/01/2016,19,0.48,12
DATASET_01_2009_2017_CE,17/01/2016,20,0.49,14
DATASET_01_2009_2017_CE,17/01/2016,21,0.51,18
DATASET_01_2009_2017_CE,17/01/2016,22,0.54,21
DATASET_01_2009_2017_CE,17/01/2016,23,0.58,25
DATASET_01_2009_2017_CE,17/01/2016,24,0.63,26
DATASET_01_2009_2017_CE,18/01/2016,1,0.66,23
DATASET_01_2009_2017_CE,18/01/2016,2,0.68,16
DATASET_01_2009_2017_CE,18/01/2016,3,0.66,10
DATASET_01_2009_2017_CE,18/01/2016,4,0.63,5
DATASET_01_2009_2017_CE,18/01/2016,5,0.58,4
DATASET_01_2009_2017_CE,18/01/2016,6,0.53,6
DATASET_01_2009_2017_CE,18/01/2016,7,0.48,11
DATASET_01_2009_2017_CE,18/01/2016,8,0.43,13
DATASET_01_2009_2017_CE,18/01/2016,9,0.4,15
DATASET_01_2009_2017_CE,18/01/2016,10,0.39,14
DATASET_01_2009_2017_CE,18/01/2016,11,0.39,14
DATASET_01_2009_2017_CE,18/01/2016,12,0.4,15
DATASET_01_2009_2017_CE,18/01/2016,13,0.41,13
DATASET_01_2009_2017_CE,18/01/2016,14,0.43,10
DATASET_01_2009_2017_CE,18/01/2016,15,0.43,8
DATASET_01_2009_2017_CE,18/01/2016,16,0.43,8
DATASET_01_2009_2017_CE,18/01/2016,17,0.41,7
DATASET_01_2009_2017_CE,18/01/2016,18,0.4,9
DATASET_01_2009_2017_CE,18/01/2016,19,0.4,9
DATASET_01_2009_2017_CE,18/01/2016,20,0.4,9
DATASET_01_2009_2017_CE,18/01/2016,21,0.4,10
DATASET_01_2009_2017_CE,18/01/2016,22,0.4,10
DATASET_01_2009_2017_CE,18/01/2016,23,0.4,9
DATASET_01_2009_2017_CE,18/01/2016,24,0.4,8
DATASET_01_2009_2017_CE,19/01/2016,1,0.39,5
DATASET_01_2009_2017_CE,19/01/2016,2,0.38,4
DATASET_01_2009_2017_CE,19/01/2016,3,0.36,4
DATASET_01_2009_2017_CE,19/01/2016,4,0.35,4
DATASET_01_2009_2017_CE,19/01/2016,5,0.34,4
DATASET_01_2009_2017_CE,19/01/2016,6,0.33,4
DATASET_01_2009_2017_CE,19/01/2016,7,0.31,8
DATASET_01_2009_2017_CE,19/01/2016,8,0.31,13
DATASET_01_2009_2017_CE,19/01/2016,9,0.33,11
DATASET_01_2009_2017_CE,19/01/2016,10,0.35,15
DATASET_01_2009_2017_CE,19/01/2016,11,0.36,15
DATASET_01_2009_2017_CE,19/01/2016,12,0.38,11
DATASET_01_2009_2017_CE,19/01/2016,13,0.39,17
DATASET_01_2009_2017_CE,19/01/2016,14,0.41,16
DATASET_01_2009_2017_CE,19/01/2016,15,0.43,12
DATASET_01_2009_2017_CE,19/01/2016,16,0.43,15
DATASET_01_2009_2017_CE,19/01/2016,17,0.43,13
DATASET_01_2009_2017_CE,19/01/2016,18,0.43,13
DATASET_01_2009_2017_CE,19/01/2016,19,0.44,13
DATASET_01_2009_2017_CE,19/01/2016,20,0.44,15
DATASET_01_2009_2017_CE,19/01/2016,21,0.44,14
DATASET_01_2009_2017_CE,19/01/2016,22,0.43,14
DATASET_01_2009_2017_CE,19/01/2016,23,0.44,13
DATASET_01_2009_2017_CE,19/01/2016,24,0.45,11
DATASET_01_2009_2017_CE,20/01/2016,1,0.46,11
DATASET_01_2009_2017_CE,20/01/2016,2,0.45,8
DATASET_01_2009_2017_CE,20/01/2016,3,0.44,11
DATASET_01_2009_2017_CE,20/01/2016,4,0.43,5
DATASET_01_2009_2017_CE,20/01/2016,5,0.41,4
DATASET_01_2009_2017_CE,20/01/2016,6,0.4,7
DATASET_01_2009_2017_CE,20/01/2016,7,0.39,8
DATASET_01_2009_2017_CE,20/01/2016,8,0.38,13
DATASET_01_2009_2017_CE,20/01/2016,9,0.38,9
DATASET_01_2009_2017_CE,20/01/2016,10,0.39,11
DATASET_01_2009_2017_CE,20/01/2016,11,0.4,11
DATASET_01_2009_2017_CE,20/01/2016,12,0.43,11
DATASET_01_2009_2017_CE,20/01/2016,13,0.45,13
DATASET_01_2009_2017_CE,20/01/2016,14,0.48,14
DATASET_01_2009_2017_CE,20/01/2016,15,0.49,12
DATASET_01_2009_2017_CE,20/01/2016,16,0.5,13
DATASET_01_2009_2017_CE,20/01/2016,17,0.5,13
DATASET_01_2009_2017_CE,20/01/2016,18,0.5,21
DATASET_01_2009_2017_CE,20/01/2016,19,0.51,17
DATASET_01_2009_2017_CE,20/01/2016,20,0.53,27
DATASET_01_2009_2017_CE,20/01/2016,21,0.54,22
DATASET_01_2009_2017_CE,20/01/2016,22,0.55,14
DATASET_01_2009_2017_CE,20/01/2016,23,0.55,14
DATASET_01_2009_2017_CE,20/01/2016,24,0.55,11
DATASET_01_2009_2017_CE,21/01/2016,1,0.54,10
DATASET_01_2009_2017_CE,21/01/2016,2,0.53,8
DATASET_01_2009_2017_CE,21/01/2016,3,0.5,7
DATASET_01_2009_2017_CE,21/01/2016,4,0.46,14
DATASET_01_2009_2017_CE,21/01/2016,5,0.43,16
DATASET_01_2009_2017_CE,21/01/2016,6,0.4,14
DATASET_01_2009_2017_CE,21/01/2016,7,0.39,11
DATASET_01_2009_2017_CE,21/01/2016,8,0.39,13
DATASET_01_2009_2017_CE,21/01/2016,9,0.4,11
DATASET_01_2009_2017_CE,21/01/2016,10,0.43,13
DATASET_01_2009_2017_CE,21/01/2016,11,0.45,12
DATASET_01_2009_2017_CE,21/01/2016,12,0.49,14
DATASET_01_2009_2017_CE,21/01/2016,13,0.51,20
DATASET_01_2009_2017_CE,21/01/2016,14,0.54,20
DATASET_01_2009_2017_CE,21/01/2016,15,0.55,16
DATASET_01_2009_2017_CE,21/01/2016,16,0.56,14
DATASET_01_2009_2017_CE,21/01/2016,17,0.56,13
DATASET_01_2009_2017_CE,21/01/2016,18,0.56,16
DATASET_01_2009_2017_CE,21/01/2016,19,0.56,19
DATASET_01_2009_2017_CE,21/01/2016,20,0.58,21
DATASET_01_2009_2017_CE,21/01/2016,21,0.59,20
DATASET_01_2009_2017_CE,21/01/2016,22,0.59,20
DATASET_01_2009_2017_CE,21/01/2016,23,0.59,24
DATASET_01_2009_2017_CE,21/01/2016,24,0.58,22
DATASET_01_2009_2017_CE,22/01/2016,1,0.56,17
DATASET_01_2009_2017_CE,22/01/2016,2,0.54,10
DATASET_01_2009_2017_CE,22/01/2016,3,0.5,8
DATASET_01_2009_2017_CE,22/01/2016,4,0.47, 
DATASET_01_2009_2017_CE,22/01/2016,5,0.45, 
DATASET_01_2009_2017_CE,22/01/2016,6, , 
DATASET_01_2009_2017_CE,22/01/2016,7, , 
DATASET_01_2009_2017_CE,22/01/2016,8, , 
DATASET_01_2009_2017_CE,22/01/2016,9, ,11
DATASET_01_2009_2017_CE,22/01/2016,10, ,11
DATASET_01_2009_2017_CE,22/01/2016,11, ,11
DATASET_01_2009_2017_CE,22/01/2016,12, , 
DATASET_01_2009_2017_CE,22/01/2016,13, , 
DATASET_01_2009_2017_CE,22/01/2016,14, ,11
DATASET_01_2009_2017_CE,22/01/2016,15, ,12
DATASET_01_2009_2017_CE,22/01/2016,16, ,11
DATASET_01_2009_2017_CE,22/01/2016,17,0.43,14
DATASET_01_2009_2017_CE,22/01/2016,18,0.43, 
DATASET_01_2009_2017_CE,22/01/2016,19,0.43, 
DATASET_01_2009_2017_CE,22/01/2016,20,0.45,24
DATASET_01_2009_2017_CE,22/01/2016,21,0.48,30
DATASET_01_2009_2017_CE,22/01/2016,22,0.57,29
DATASET_01_2009_2017_CE,22/01/2016,23,0.65,27
DATASET_01_2009_2017_CE,22/01/2016,24,0.7,26
DATASET_01_2009_2017_CE,23/01/2016,1,0.67,8
DATASET_01_2009_2017_CE,23/01/2016,2,0.63,14
DATASET_01_2009_2017_CE,23/01/2016,3,0.6,13
DATASET_01_2009_2017_CE,23/01/2016,4,0.56,9
DATASET_01_2009_2017_CE,23/01/2016,5,0.5,8
DATASET_01_2009_2017_CE,23/01/2016,6,0.41,8
DATASET_01_2009_2017_CE,23/01/2016,7,0.33,7
DATASET_01_2009_2017_CE,23/01/2016,8,0.26,7
DATASET_01_2009_2017_CE,23/01/2016,9,0.26,7
DATASET_01_2009_2017_CE,23/01/2016,10,0.24,8
DATASET_01_2009_2017_CE,23/01/2016,11,0.21,6
DATASET_01_2009_2017_CE,23/01/2016,12,0.2,8
DATASET_01_2009_2017_CE,23/01/2016,13,0.2,6
DATASET_01_2009_2017_CE,23/01/2016,14,0.2,5
DATASET_01_2009_2017_CE,23/01/2016,15,0.2,6
DATASET_01_2009_2017_CE,23/01/2016,16,0.2,7
DATASET_01_2009_2017_CE,23/01/2016,17,0.2,9
DATASET_01_2009_2017_CE,23/01/2016,18,0.2,8
DATASET_01_2009_2017_CE,23/01/2016,19,0.2,5
DATASET_01_2009_2017_CE,23/01/2016,20,0.2,6
DATASET_01_2009_2017_CE,23/01/2016,21,0.21,10
DATASET_01_2009_2017_CE,23/01/2016,22,0.23,11
DATASET_01_2009_2017_CE,23/01/2016,23,0.23,6
DATASET_01_2009_2017_CE,23/01/2016,24,0.23,5
DATASET_01_2009_2017_CE,24/01/2016,1,0.23,4
DATASET_01_2009_2017_CE,24/01/2016,2,0.23,4
DATASET_01_2009_2017_CE,24/01/2016,3,0.23,4
DATASET_01_2009_2017_CE,24/01/2016,4,0.23,6
DATASET_01_2009_2017_CE,24/01/2016,5,0.21,16
DATASET_01_2009_2017_CE,24/01/2016,6,0.2,17
DATASET_01_2009_2017_CE,24/01/2016,7,0.2,16
DATASET_01_2009_2017_CE,24/01/2016,8,0.2,8
DATASET_01_2009_2017_CE,24/01/2016,9,0.2,4
DATASET_01_2009_2017_CE,24/01/2016,10,0.2,4
DATASET_01_2009_2017_CE,24/01/2016,11,0.2,3
DATASET_01_2009_2017_CE,24/01/2016,12,0.21,4
DATASET_01_2009_2017_CE,24/01/2016,13,0.23,5
DATASET_01_2009_2017_CE,24/01/2016,14,0.24,6
DATASET_01_2009_2017_CE,24/01/2016,15,0.25,6
DATASET_01_2009_2017_CE,24/01/2016,16,0.26,7
DATASET_01_2009_2017_CE,24/01/2016,17,0.28,6
DATASET_01_2009_2017_CE,24/01/2016,18,0.29,7
DATASET_01_2009_2017_CE,24/01/2016,19,0.3,10
DATASET_01_2009_2017_CE,24/01/2016,20,0.31,18
DATASET_01_2009_2017_CE,24/01/2016,21,0.35,21
DATASET_01_2009_2017_CE,24/01/2016,22,0.39,20
DATASET_01_2009_2017_CE,24/01/2016,23,0.39,11
DATASET_01_2009_2017_CE,24/01/2016,24,0.38,9
DATASET_01_2009_2017_CE,25/01/2016,1,0.36,8
DATASET_01_2009_2017_CE,25/01/2016,2,0.35,9
DATASET_01_2009_2017_CE,25/01/2016,3,0.33,6
DATASET_01_2009_2017_CE,25/01/2016,4,0.3,4
DATASET_01_2009_2017_CE,25/01/2016,5,0.24,6
DATASET_01_2009_2017_CE,25/01/2016,6,0.19,8
DATASET_01_2009_2017_CE,25/01/2016,7,0.18,11
DATASET_01_2009_2017_CE,25/01/2016,8,0.19,14
DATASET_01_2009_2017_CE,25/01/2016,9,0.21,14
DATASET_01_2009_2017_CE,25/01/2016,10,0.24,13
DATASET_01_2009_2017_CE,25/01/2016,11,0.26,12
DATASET_01_2009_2017_CE,25/01/2016,12,0.28,11
DATASET_01_2009_2017_CE,25/01/2016,13,0.3,13
DATASET_01_2009_2017_CE,25/01/2016,14,0.31,13
DATASET_01_2009_2017_CE,25/01/2016,15,0.33,13
DATASET_01_2009_2017_CE,25/01/2016,16,0.33,13
DATASET_01_2009_2017_CE,25/01/2016,17,0.31,12
DATASET_01_2009_2017_CE,25/01/2016,18,0.3,14
DATASET_01_2009_2017_CE,25/01/2016,19,0.3,16
DATASET_01_2009_2017_CE,25/01/2016,20,0.3,19
DATASET_01_2009_2017_CE,25/01/2016,21,0.3,19
DATASET_01_2009_2017_CE,25/01/2016,22,0.31,20
DATASET_01_2009_2017_CE,25/01/2016,23,0.3,18
DATASET_01_2009_2017_CE,25/01/2016,24,0.29,18
DATASET_01_2009_2017_CE,26/01/2016,1,0.28,16
DATASET_01_2009_2017_CE,26/01/2016,2,0.25,17
DATASET_01_2009_2017_CE,26/01/2016,3,0.23,14
DATASET_01_2009_2017_CE,26/01/2016,4,0.2,7
DATASET_01_2009_2017_CE,26/01/2016,5,0.18,12
DATASET_01_2009_2017_CE,26/01/2016,6,0.15,18
DATASET_01_2009_2017_CE,26/01/2016,7,0.15,14
DATASET_01_2009_2017_CE,26/01/2016,8,0.18,18
DATASET_01_2009_2017_CE,26/01/2016,9,0.19,14
DATASET_01_2009_2017_CE,26/01/2016,10,0.2,12
DATASET_01_2009_2017_CE,26/01/2016,11,0.21,12
DATASET_01_2009_2017_CE,26/01/2016,12,0.23,11
DATASET_01_2009_2017_CE,26/01/2016,13,0.24,13
DATASET_01_2009_2017_CE,26/01/2016,14,0.24,12
DATASET_01_2009_2017_CE,26/01/2016,15,0.24,13
DATASET_01_2009_2017_CE,26/01/2016,16,0.21,10
DATASET_01_2009_2017_CE,26/01/2016,17,0.2,10
DATASET_01_2009_2017_CE,26/01/2016,18,0.2,13
DATASET_01_2009_2017_CE,26/01/2016,19,0.2,13
DATASET_01_2009_2017_CE,26/01/2016,20,0.2,11
DATASET_01_2009_2017_CE,26/01/2016,21,0.2,11
DATASET_01_2009_2017_CE,26/01/2016,22,0.2,13
DATASET_01_2009_2017_CE,26/01/2016,23,0.2,17
DATASET_01_2009_2017_CE,26/01/2016,24,0.19,18
DATASET_01_2009_2017_CE,27/01/2016,1,0.18,19
DATASET_01_2009_2017_CE,27/01/2016,2,0.16,19
DATASET_01_2009_2017_CE,27/01/2016,3,0.15,16
DATASET_01_2009_2017_CE,27/01/2016,4,0.14,14
DATASET_01_2009_2017_CE,27/01/2016,5,0.13,15
DATASET_01_2009_2017_CE,27/01/2016,6,0.11,17
DATASET_01_2009_2017_CE,27/01/2016,7,0.1,17
DATASET_01_2009_2017_CE,27/01/2016,8,0.13,18
DATASET_01_2009_2017_CE,27/01/2016,9,0.14,13
DATASET_01_2009_2017_CE,27/01/2016,10,0.15,11
DATASET_01_2009_2017_CE,27/01/2016,11,0.16,12
DATASET_01_2009_2017_CE,27/01/2016,12,0.19,11
DATASET_01_2009_2017_CE,27/01/2016,13,0.2,12
DATASET_01_2009_2017_CE,27/01/2016,14,0.21,13
DATASET_01_2009_2017_CE,27/01/2016,15,0.23,8
DATASET_01_2009_2017_CE,27/01/2016,16,0.21,8
DATASET_01_2009_2017_CE,27/01/2016,17,0.21,12
DATASET_01_2009_2017_CE,27/01/2016,18,0.21,14
DATASET_01_2009_2017_CE,27/01/2016,19,0.21,14
DATASET_01_2009_2017_CE,27/01/2016,20,0.2,15
DATASET_01_2009_2017_CE,27/01/2016,21,0.2,15
DATASET_01_2009_2017_CE,27/01/2016,22,0.2,15
DATASET_01_2009_2017_CE,27/01/2016,23,0.2,17
DATASET_01_2009_2017_CE,27/01/2016,24,0.2,10
DATASET_01_2009_2017_CE,28/01/2016,1,0.2,9
DATASET_01_2009_2017_CE,28/01/2016,2,0.2,8
DATASET_01_2009_2017_CE,28/01/2016,3,0.2,7
DATASET_01_2009_2017_CE,28/01/2016,4,0.2,11
DATASET_01_2009_2017_CE,28/01/2016,5,0.19,6
DATASET_01_2009_2017_CE,28/01/2016,6,0.18,7
DATASET_01_2009_2017_CE,28/01/2016,7,0.18,9
DATASET_01_2009_2017_CE,28/01/2016,8,0.19,10
DATASET_01_2009_2017_CE,28/01/2016,9,0.2,9
DATASET_01_2009_2017_CE,28/01/2016,10,0.21,10
DATASET_01_2009_2017_CE,28/01/2016,11,0.23,12
DATASET_01_2009_2017_CE,28/01/2016,12,0.24,12
DATASET_01_2009_2017_CE,28/01/2016,13,0.26,12
DATASET_01_2009_2017_CE,28/01/2016,14,0.3,15
DATASET_01_2009_2017_CE,28/01/2016,15,0.31,11
DATASET_01_2009_2017_CE,28/01/2016,16,0.31,15
DATASET_01_2009_2017_CE,28/01/2016,17,0.31,17
DATASET_01_2009_2017_CE,28/01/2016,18,0.31,16
DATASET_01_2009_2017_CE,28/01/2016,19,0.31,14
DATASET_01_2009_2017_CE,28/01/2016,20,0.31,17
DATASET_01_2009_2017_CE,28/01/2016,21,0.31,17
DATASET_01_2009_2017_CE,28/01/2016,22,0.3,11
DATASET_01_2009_2017_CE,28/01/2016,23,0.3,10
DATASET_01_2009_2017_CE,28/01/2016,24,0.29,8
DATASET_01_2009_2017_CE,29/01/2016,1,0.28,6
DATASET_01_2009_2017_CE,29/01/2016,2,0.26,12
DATASET_01_2009_2017_CE,29/01/2016,3,0.25,6
DATASET_01_2009_2017_CE,29/01/2016,4,0.24,5
DATASET_01_2009_2017_CE,29/01/2016,5,0.23,10
DATASET_01_2009_2017_CE,29/01/2016,6,0.21,6
DATASET_01_2009_2017_CE,29/01/2016,7,0.21,10
DATASET_01_2009_2017_CE,29/01/2016,8,0.24,12
DATASET_01_2009_2017_CE,29/01/2016,9,0.28,12
DATASET_01_2009_2017_CE,29/01/2016,10,0.34,14
DATASET_01_2009_2017_CE,29/01/2016,11,0.38,17
DATASET_01_2009_2017_CE,29/01/2016,12,0.41,20
DATASET_01_2009_2017_CE,29/01/2016,13,0.44,19
DATASET_01_2009_2017_CE,29/01/2016,14,0.46,24
DATASET_01_2009_2017_CE,29/01/2016,15,0.49,27
DATASET_01_2009_2017_CE,29/01/2016,16,0.53,29
DATASET_01_2009_2017_CE,29/01/2016,17,0.54,26
DATASET_01_2009_2017_CE,29/01/2016,18,0.5,27
DATASET_01_2009_2017_CE,29/01/2016,19,0.5,27
DATASET_01_2009_2017_CE,29/01/2016,20,0.49,18
DATASET_01_2009_2017_CE,29/01/2016,21,0.49,19
DATASET_01_2009_2017_CE,29/01/2016,22,0.49,22
DATASET_01_2009_2017_CE,29/01/2016,23,0.48,24
DATASET_01_2009_2017_CE,29/01/2016,24,0.44,21
DATASET_01_2009_2017_CE,30/01/2016,1,0.41,20
DATASET_01_2009_2017_CE,30/01/2016,2,0.43,19
DATASET_01_2009_2017_CE,30/01/2016,3,0.41,17
DATASET_01_2009_2017_CE,30/01/2016,4,0.4,15
DATASET_01_2009_2017_CE,30/01/2016,5,0.38,13
DATASET_01_2009_2017_CE,30/01/2016,6,0.36,13
DATASET_01_2009_2017_CE,30/01/2016,7,0.35,11
DATASET_01_2009_2017_CE,30/01/2016,8,0.34,12
DATASET_01_2009_2017_CE,30/01/2016,9,0.33,13
DATASET_01_2009_2017_CE,30/01/2016,10,0.3,12
DATASET_01_2009_2017_CE,30/01/2016,11,0.29,11
DATASET_01_2009_2017_CE,30/01/2016,12,0.29,8
DATASET_01_2009_2017_CE,30/01/2016,13,0.3,9
DATASET_01_2009_2017_CE,30/01/2016,14,0.29,8
DATASET_01_2009_2017_CE,30/01/2016,15,0.28,8
DATASET_01_2009_2017_CE,30/01/2016,16,0.26,10
DATASET_01_2009_2017_CE,30/01/2016,17,0.25,7
DATASET_01_2009_2017_CE,30/01/2016,18,0.25,7
DATASET_01_2009_2017_CE,30/01/2016,19,0.24,13
DATASET_01_2009_2017_CE,30/01/2016,20,0.24,13
DATASET_01_2009_2017_CE,30/01/2016,21,0.24,10
DATASET_01_2009_2017_CE,30/01/2016,22,0.24,10
DATASET_01_2009_2017_CE,30/01/2016,23,0.25,19
DATASET_01_2009_2017_CE,30/01/2016,24,0.28,22
DATASET_01_2009_2017_CE,31/01/2016,1,0.31,23
DATASET_01_2009_2017_CE,31/01/2016,2,0.35,23
DATASET_01_2009_2017_CE,31/01/2016,3,0.35,8
DATASET_01_2009_2017_CE,31/01/2016,4,0.33,9
DATASET_01_2009_2017_CE,31/01/2016,5,0.31,8
DATASET_01_2009_2017_CE,31/01/2016,6,0.31,7
DATASET_01_2009_2017_CE,31/01/2016,7,0.3,7
DATASET_01_2009_2017_CE,31/01/2016,8,0.28,7
DATASET_01_2009_2017_CE,31/01/2016,9,0.24,6
DATASET_01_2009_2017_CE,31/01/2016,10,0.19,6
DATASET_01_2009_2017_CE,31/01/2016,11,0.19,7
DATASET_01_2009_2017_CE,31/01/2016,12,0.2,6
DATASET_01_2009_2017_CE,02/02/2016,13,0.18,18
DATASET_01_2009_2017_CE,02/02/2016,14,0.19,16
DATASET_01_2009_2017_CE,02/02/2016,15,0.2,11
