DATASET,FECHA,HORA,AIRQ_CO,AIRQ_NO2
DATASET_01_2009_2017_PA,09/07/2015,17,0.66,15
DATASET_01_2009_2017_PA,09/07/2015,18,0.68,17
DATASET_01_2009_2017_PA,09/07/2015,19,0.69,20
DATASET_01_2009_2017_PA,09/07/2015,20,0.68,20
DATASET_01_2009_2017_PA,09/07/2015,21,0.65,19
DATASET_01_2009_2017_PA,09/07/2015,22,0.65,20
DATASET_01_2009_2017_PA,09/07/2015,23,0.65,18
DATASET_01_2009_2017_PA,09/07/2015,24,0.65,17
DATASET_01_2009_2017_PA,10/07/2015,1,0.65,17
DATASET_01_2009_2017_PA,10/07/2015,2,0.63,16
DATASET_01_2009_2017_PA,10/07/2015,3,0.6,14
DATASET_01_2009_2017_PA,10/07/2015,4,0.57,12
DATASET_01_2009_2017_PA,10/07/2015,5,0.56,14
DATASET_01_2009_2017_PA,10/07/2015,6,0.54,14
DATASET_01_2009_2017_PA,10/07/2015,7,0.56,17
DATASET_01_2009_2017_PA,10/07/2015,8,0.6,19
DATASET_01_2009_2017_PA,10/07/2015,9,0.64,21
DATASET_01_2009_2017_PA,10/07/2015,10,0.69,22
DATASET_01_2009_2017_PA,10/07/2015,11,0.74,22
DATASET_01_2009_2017_PA,10/07/2015,12,0.79, 
DATASET_01_2009_2017_PA,10/07/2015,13,0.82, 
DATASET_01_2009_2017_PA,10/07/2015,14,0.83, 
DATASET_01_2009_2017_PA,10/07/2015,15,0.8,21
DATASET_01_2009_2017_PA,10/07/2015,16,0.77,23
DATASET_01_2009_2017_PA,10/07/2015,17,0.73,25
DATASET_01_2009_2017_PA,10/07/2015,18,0.69,25
DATASET_01_2009_2017_PA,10/07/2015,19,0.66,22
DATASET_01_2009_2017_PA,10/07/2015,20,0.63,22
DATASET_01_2009_2017_PA,10/07/2015,21,0.59,20
DATASET_01_2009_2017_PA,10/07/2015,22,0.59,20
DATASET_01_2009_2017_PA,10/07/2015,23,0.59,16
DATASET_01_2009_2017_PA,10/07/2015,24,0.56,17
DATASET_01_2009_2017_PA,11/07/2015,1,0.54,20
DATASET_01_2009_2017_PA,11/07/2015,2,0.51,17
DATASET_01_2009_2017_PA,11/07/2015,3,0.48,17
DATASET_01_2009_2017_PA,11/07/2015,4,0.46,13
DATASET_01_2009_2017_PA,11/07/2015,5,0.44,16
DATASET_01_2009_2017_PA,11/07/2015,6,0.43,14
DATASET_01_2009_2017_PA,11/07/2015,7,0.42,13
DATASET_01_2009_2017_PA,11/07/2015,8,0.41,20
DATASET_01_2009_2017_PA,11/07/2015,9,0.41,21
DATASET_01_2009_2017_PA,11/07/2015,10,0.41,23
DATASET_01_2009_2017_PA,11/07/2015,11,0.42,17
DATASET_01_2009_2017_PA,11/07/2015,12,0.43,15
DATASET_01_2009_2017_PA,11/07/2015,13,0.44,13
DATASET_01_2009_2017_PA,11/07/2015,14,0.45,14
DATASET_01_2009_2017_PA,11/07/2015,15,0.46,17
DATASET_01_2009_2017_PA,11/07/2015,16,0.48,13
DATASET_01_2009_2017_PA,11/07/2015,17,0.5,16
DATASET_01_2009_2017_PA,11/07/2015,18,0.51,15
DATASET_01_2009_2017_PA,11/07/2015,19,0.53,18
DATASET_01_2009_2017_PA,11/07/2015,20,0.55,19
DATASET_01_2009_2017_PA,11/07/2015,21,0.58,20
DATASET_01_2009_2017_PA,11/07/2015,22,0.61,19
DATASET_01_2009_2017_PA,11/07/2015,23,0.62,20
DATASET_01_2009_2017_PA,11/07/2015,24,0.62,20
DATASET_01_2009_2017_PA,12/07/2015,1,0.63,16
DATASET_01_2009_2017_PA,12/07/2015,2,0.63,15
DATASET_01_2009_2017_PA,12/07/2015,3,0.62,12
DATASET_01_2009_2017_PA,12/07/2015,4,0.59,10
DATASET_01_2009_2017_PA,12/07/2015,5,0.56,10
DATASET_01_2009_2017_PA,12/07/2015,6,0.52,12
DATASET_01_2009_2017_PA,12/07/2015,7,0.51,12
DATASET_01_2009_2017_PA,12/07/2015,8,0.51,11
DATASET_01_2009_2017_PA,12/07/2015,9,0.49,11
DATASET_01_2009_2017_PA,12/07/2015,10,0.49,9
DATASET_01_2009_2017_PA,12/07/2015,11,0.49,9
DATASET_01_2009_2017_PA,12/07/2015,12,0.5,10
DATASET_01_2009_2017_PA,12/07/2015,13,0.52,11
DATASET_01_2009_2017_PA,12/07/2015,14,0.54,12
DATASET_01_2009_2017_PA,12/07/2015,15,0.56,14
DATASET_01_2009_2017_PA,12/07/2015,16,0.57,17
DATASET_01_2009_2017_PA,12/07/2015,17,0.59,17
DATASET_01_2009_2017_PA,12/07/2015,18,0.61,19
DATASET_01_2009_2017_PA,12/07/2015,19,0.6,18
DATASET_01_2009_2017_PA,12/07/2015,20,0.64,17
DATASET_01_2009_2017_PA,12/07/2015,21,0.72,19
DATASET_01_2009_2017_PA,12/07/2015,22,0.8,20
DATASET_01_2009_2017_PA,12/07/2015,23,0.82,13
DATASET_01_2009_2017_PA,12/07/2015,24,0.8,8
DATASET_01_2009_2017_PA,13/07/2015,1,0.78,8
DATASET_01_2009_2017_PA,13/07/2015,2,0.77,9
DATASET_01_2009_2017_PA,13/07/2015,3,0.76,6
DATASET_01_2009_2017_PA,13/07/2015,4,0.7,6
DATASET_01_2009_2017_PA,13/07/2015,5,0.59,5
DATASET_01_2009_2017_PA,13/07/2015,6,0.48,7
DATASET_01_2009_2017_PA,13/07/2015,7,0.43,10
DATASET_01_2009_2017_PA,13/07/2015,8,0.43,12
DATASET_01_2009_2017_PA,13/07/2015,9,0.42,14
DATASET_01_2009_2017_PA,13/07/2015,10,0.42,18
DATASET_01_2009_2017_PA,13/07/2015,11,0.42,18
DATASET_01_2009_2017_PA,13/07/2015,12,0.42,19
DATASET_01_2009_2017_PA,13/07/2015,13,0.43,18
DATASET_01_2009_2017_PA,13/07/2015,14,0.43,18
DATASET_01_2009_2017_PA,13/07/2015,15,0.43,17
DATASET_01_2009_2017_PA,13/07/2015,16,0.43,16
DATASET_01_2009_2017_PA,13/07/2015,17,0.42,18
DATASET_01_2009_2017_PA,13/07/2015,18,0.43,22
DATASET_01_2009_2017_PA,13/07/2015,19,0.44,23
DATASET_01_2009_2017_PA,13/07/2015,20,0.45,24
DATASET_01_2009_2017_PA,13/07/2015,21,0.49,25
DATASET_01_2009_2017_PA,13/07/2015,22,0.51,23
DATASET_01_2009_2017_PA,13/07/2015,23,0.52,21
DATASET_01_2009_2017_PA,13/07/2015,24,0.53,19
DATASET_01_2009_2017_PA,14/07/2015,1,0.54,18
DATASET_01_2009_2017_PA,14/07/2015,2,0.55,18
DATASET_01_2009_2017_PA,14/07/2015,3,0.53,20
DATASET_01_2009_2017_PA,14/07/2015,4,0.51,18
DATASET_01_2009_2017_PA,14/07/2015,5,0.47,17
DATASET_01_2009_2017_PA,14/07/2015,6,0.46,16
DATASET_01_2009_2017_PA,14/07/2015,7,0.46,19
DATASET_01_2009_2017_PA,14/07/2015,8,0.46,21
DATASET_01_2009_2017_PA,14/07/2015,9,0.47,25
DATASET_01_2009_2017_PA,14/07/2015,10,0.48,24
DATASET_01_2009_2017_PA,14/07/2015,11,0.48,23
DATASET_01_2009_2017_PA,14/07/2015,12,0.49,19
DATASET_01_2009_2017_PA,14/07/2015,13,0.51,21
DATASET_01_2009_2017_PA,14/07/2015,14,0.52,18
DATASET_01_2009_2017_PA,14/07/2015,15,0.52,19
DATASET_01_2009_2017_PA,14/07/2015,16,0.52,19
DATASET_01_2009_2017_PA,14/07/2015,17,0.51,19
DATASET_01_2009_2017_PA,14/07/2015,18,0.5,23
DATASET_01_2009_2017_PA,14/07/2015,19,0.51,24
DATASET_01_2009_2017_PA,14/07/2015,20,0.52,27
DATASET_01_2009_2017_PA,14/07/2015,21,0.52,26
DATASET_01_2009_2017_PA,14/07/2015,22,0.53,27
DATASET_01_2009_2017_PA,14/07/2015,23,0.54,25
DATASET_01_2009_2017_PA,14/07/2015,24,0.55,25
DATASET_01_2009_2017_PA,15/07/2015,1,0.55,26
DATASET_01_2009_2017_PA,15/07/2015,2,0.56,25
DATASET_01_2009_2017_PA,15/07/2015,3,0.56,25
DATASET_01_2009_2017_PA,15/07/2015,4,0.56,24
DATASET_01_2009_2017_PA,15/07/2015,5,0.57,24
DATASET_01_2009_2017_PA,15/07/2015,6,0.6,25
DATASET_01_2009_2017_PA,15/07/2015,7,0.63,30
DATASET_01_2009_2017_PA,15/07/2015,8,0.69,32
DATASET_01_2009_2017_PA,15/07/2015,9,0.76,31
DATASET_01_2009_2017_PA,15/07/2015,10,0.78,30
DATASET_01_2009_2017_PA,15/07/2015,11,0.82,30
DATASET_01_2009_2017_PA,15/07/2015,12,0.78,29
DATASET_01_2009_2017_PA,15/07/2015,13,0.73,27
DATASET_01_2009_2017_PA,15/07/2015,14,0.64,23
DATASET_01_2009_2017_PA,15/07/2015,15,0.52,19
DATASET_01_2009_2017_PA,15/07/2015,16,0.4,23
DATASET_01_2009_2017_PA,15/07/2015,17,0.27,25
DATASET_01_2009_2017_PA,15/07/2015,18,0.28,24
DATASET_01_2009_2017_PA,15/07/2015,19,0.3,31
DATASET_01_2009_2017_PA,15/07/2015,20,0.29,32
DATASET_01_2009_2017_PA,15/07/2015,21,0.29,29
DATASET_01_2009_2017_PA,15/07/2015,22,0.3,28
DATASET_01_2009_2017_PA,15/07/2015,23,0.31,29
DATASET_01_2009_2017_PA,15/07/2015,24,0.3,27
DATASET_01_2009_2017_PA,16/07/2015,1,0.28,22
DATASET_01_2009_2017_PA,16/07/2015,2,0.25,16
DATASET_01_2009_2017_PA,16/07/2015,3,0.21,14
DATASET_01_2009_2017_PA,16/07/2015,4,0.18,16
DATASET_01_2009_2017_PA,16/07/2015,5,0.16,20
DATASET_01_2009_2017_PA,16/07/2015,6,0.15,26
DATASET_01_2009_2017_PA,16/07/2015,7,0.16,29
DATASET_01_2009_2017_PA,16/07/2015,8,0.23,32
DATASET_01_2009_2017_PA,16/07/2015,9,0.31,34
DATASET_01_2009_2017_PA,16/07/2015,10,0.35,28
DATASET_01_2009_2017_PA,16/07/2015,11,0.38,24
DATASET_01_2009_2017_PA,16/07/2015,12,0.39,20
DATASET_01_2009_2017_PA,16/07/2015,13,0.41,19
DATASET_01_2009_2017_PA,16/07/2015,14,0.41,18
DATASET_01_2009_2017_PA,16/07/2015,15,0.39,21
DATASET_01_2009_2017_PA,16/07/2015,16,0.32,30
DATASET_01_2009_2017_PA,16/07/2015,17,0.25,33
DATASET_01_2009_2017_PA,16/07/2015,18,0.23,32
DATASET_01_2009_2017_PA,16/07/2015,19,0.24,33
DATASET_01_2009_2017_PA,16/07/2015,20,0.24,36
DATASET_01_2009_2017_PA,16/07/2015,21,0.24,36
DATASET_01_2009_2017_PA,16/07/2015,22,0.25,30
DATASET_01_2009_2017_PA,16/07/2015,23,0.25,27
DATASET_01_2009_2017_PA,16/07/2015,24,0.24,26
DATASET_01_2009_2017_PA,17/07/2015,1,0.24,26
DATASET_01_2009_2017_PA,17/07/2015,2,0.23,15
DATASET_01_2009_2017_PA,17/07/2015,3,0.19,11
DATASET_01_2009_2017_PA,17/07/2015,4,0.17,14
DATASET_01_2009_2017_PA,17/07/2015,5,0.15,19
DATASET_01_2009_2017_PA,17/07/2015,6,0.13,21
DATASET_01_2009_2017_PA,17/07/2015,7,0.14,25
DATASET_01_2009_2017_PA,17/07/2015,8,0.17,27
DATASET_01_2009_2017_PA,17/07/2015,9,0.2,26
DATASET_01_2009_2017_PA,17/07/2015,10,0.22,23
DATASET_01_2009_2017_PA,17/07/2015,11,0.25,19
DATASET_01_2009_2017_PA,17/07/2015,12,0.27,18
DATASET_01_2009_2017_PA,17/07/2015,13,0.3, 
DATASET_01_2009_2017_PA,17/07/2015,14,0.32, 
DATASET_01_2009_2017_PA,17/07/2015,15,0.32, 
DATASET_01_2009_2017_PA,17/07/2015,16,0.31,15
DATASET_01_2009_2017_PA,17/07/2015,17,0.31,16
DATASET_01_2009_2017_PA,17/07/2015,18,0.31,21
DATASET_01_2009_2017_PA,17/07/2015,19,0.32,23
DATASET_01_2009_2017_PA,17/07/2015,20,0.34,24
DATASET_01_2009_2017_PA,17/07/2015,21,0.34,22
DATASET_01_2009_2017_PA,17/07/2015,22,0.34,22
DATASET_01_2009_2017_PA,17/07/2015,23,0.36,19
DATASET_01_2009_2017_PA,17/07/2015,24,0.36,14
DATASET_01_2009_2017_PA,18/07/2015,1,0.34,14
DATASET_01_2009_2017_PA,18/07/2015,2,0.32,12
DATASET_01_2009_2017_PA,18/07/2015,3,0.3,10
DATASET_01_2009_2017_PA,18/07/2015,4,0.26,8
DATASET_01_2009_2017_PA,18/07/2015,5,0.23,8
DATASET_01_2009_2017_PA,18/07/2015,6,0.21,8
DATASET_01_2009_2017_PA,18/07/2015,7,0.18,9
DATASET_01_2009_2017_PA,18/07/2015,8,0.17,9
DATASET_01_2009_2017_PA,18/07/2015,9,0.17,10
DATASET_01_2009_2017_PA,18/07/2015,10,0.18,11
DATASET_01_2009_2017_PA,18/07/2015,11,0.19,10
DATASET_01_2009_2017_PA,18/07/2015,12,0.21,10
DATASET_01_2009_2017_PA,18/07/2015,13,0.22,10
DATASET_01_2009_2017_PA,18/07/2015,14,0.24,10
DATASET_01_2009_2017_PA,18/07/2015,15,0.24,9
DATASET_01_2009_2017_PA,18/07/2015,16,0.24,8
DATASET_01_2009_2017_PA,18/07/2015,17,0.24,9
DATASET_01_2009_2017_PA,18/07/2015,18,0.26,14
DATASET_01_2009_2017_PA,18/07/2015,19,0.3,17
DATASET_01_2009_2017_PA,18/07/2015,20,0.34,18
DATASET_01_2009_2017_PA,18/07/2015,21,0.37,19
DATASET_01_2009_2017_PA,18/07/2015,22,0.39,19
DATASET_01_2009_2017_PA,18/07/2015,23,0.42,17
DATASET_01_2009_2017_PA,18/07/2015,24,0.44,15
DATASET_01_2009_2017_PA,19/07/2015,1,0.45,16
DATASET_01_2009_2017_PA,19/07/2015,2,0.45,16
DATASET_01_2009_2017_PA,19/07/2015,3,0.41,16
DATASET_01_2009_2017_PA,19/07/2015,4,0.37,15
DATASET_01_2009_2017_PA,19/07/2015,5,0.34,13
DATASET_01_2009_2017_PA,19/07/2015,6,0.32,14
DATASET_01_2009_2017_PA,19/07/2015,7,0.31,15
DATASET_01_2009_2017_PA,19/07/2015,8,0.33,16
DATASET_01_2009_2017_PA,19/07/2015,9,0.34,15
DATASET_01_2009_2017_PA,19/07/2015,10,0.33,14
DATASET_01_2009_2017_PA,19/07/2015,11,0.32,13
DATASET_01_2009_2017_PA,19/07/2015,12,0.31,12
DATASET_01_2009_2017_PA,19/07/2015,13,0.29,10
DATASET_01_2009_2017_PA,19/07/2015,14,0.28,11
DATASET_01_2009_2017_PA,19/07/2015,15,0.24,10
DATASET_01_2009_2017_PA,19/07/2015,16,0.19,9
DATASET_01_2009_2017_PA,19/07/2015,17,0.15,13
DATASET_01_2009_2017_PA,19/07/2015,18,0.12,17
DATASET_01_2009_2017_PA,19/07/2015,19,0.1,20
DATASET_01_2009_2017_PA,19/07/2015,20,0.1,22
DATASET_01_2009_2017_PA,19/07/2015,21,0.11,23
DATASET_01_2009_2017_PA,19/07/2015,22,0.13,22
DATASET_01_2009_2017_PA,19/07/2015,23,0.13,18
DATASET_01_2009_2017_PA,19/07/2015,24,0.13,19
DATASET_01_2009_2017_PA,20/07/2015,1,0.13,17
DATASET_01_2009_2017_PA,20/07/2015,2,0.12,9
DATASET_01_2009_2017_PA,20/07/2015,3,0.11,5
DATASET_01_2009_2017_PA,20/07/2015,4,0.1,5
DATASET_01_2009_2017_PA,20/07/2015,5,0.07,8
DATASET_01_2009_2017_PA,20/07/2015,6,<0.05,11
DATASET_01_2009_2017_PA,20/07/2015,7,<0.05,14
DATASET_01_2009_2017_PA,20/07/2015,8,<0.05,17
DATASET_01_2009_2017_PA,20/07/2015,9,<0.05,18
DATASET_01_2009_2017_PA,20/07/2015,10,0.06,19
DATASET_01_2009_2017_PA,20/07/2015,11,0.06,13
DATASET_01_2009_2017_PA,20/07/2015,12,0.07,11
DATASET_01_2009_2017_PA,20/07/2015,13,0.07,12
DATASET_01_2009_2017_PA,20/07/2015,14,0.07,11
DATASET_01_2009_2017_PA,20/07/2015,15,0.07,13
DATASET_01_2009_2017_PA,20/07/2015,16,0.06,13
DATASET_01_2009_2017_PA,20/07/2015,17,0.06,15
DATASET_01_2009_2017_PA,20/07/2015,18,0.05,19
DATASET_01_2009_2017_PA,20/07/2015,19,0.05,21
DATASET_01_2009_2017_PA,20/07/2015,20,0.06,23
DATASET_01_2009_2017_PA,20/07/2015,21,0.09,26
DATASET_01_2009_2017_PA,20/07/2015,22,0.11,27
DATASET_01_2009_2017_PA,20/07/2015,23,0.14,27
DATASET_01_2009_2017_PA,20/07/2015,24,0.16,29
DATASET_01_2009_2017_PA,21/07/2015,1,0.18,28
DATASET_01_2009_2017_PA,21/07/2015,2,0.19,27
DATASET_01_2009_2017_PA,21/07/2015,3,0.2,25
DATASET_01_2009_2017_PA,21/07/2015,4,0.21,25
DATASET_01_2009_2017_PA,21/07/2015,5,0.22,27
DATASET_01_2009_2017_PA,21/07/2015,6,0.25,27
DATASET_01_2009_2017_PA,21/07/2015,7,0.28,29
DATASET_01_2009_2017_PA,21/07/2015,8,0.35,38
DATASET_01_2009_2017_PA,21/07/2015,9,0.42,39
DATASET_01_2009_2017_PA,21/07/2015,10,0.52,38
DATASET_01_2009_2017_PA,21/07/2015,11,0.56,35
DATASET_01_2009_2017_PA,21/07/2015,12,0.57,22
DATASET_01_2009_2017_PA,21/07/2015,13,0.56,16
DATASET_01_2009_2017_PA,21/07/2015,14,0.52,14
DATASET_01_2009_2017_PA,21/07/2015,15,0.48,15
DATASET_01_2009_2017_PA,21/07/2015,16,0.41,15
DATASET_01_2009_2017_PA,21/07/2015,17,0.34,14
DATASET_01_2009_2017_PA,21/07/2015,18,0.26,22
DATASET_01_2009_2017_PA,21/07/2015,19,0.26,28
DATASET_01_2009_2017_PA,21/07/2015,20,0.28,30
DATASET_01_2009_2017_PA,21/07/2015,21,0.31,32
DATASET_01_2009_2017_PA,21/07/2015,22,0.33,40
DATASET_01_2009_2017_PA,21/07/2015,23,0.34,32
DATASET_01_2009_2017_PA,21/07/2015,24,0.34,25
DATASET_01_2009_2017_PA,22/07/2015,1,0.33,23
DATASET_01_2009_2017_PA,22/07/2015,2,0.31,18
DATASET_01_2009_2017_PA,22/07/2015,3,0.26,11
DATASET_01_2009_2017_PA,22/07/2015,4,0.22,10
DATASET_01_2009_2017_PA,22/07/2015,5,0.18,14
DATASET_01_2009_2017_PA,22/07/2015,6,0.16,18
DATASET_01_2009_2017_PA,22/07/2015,7,0.17,25
DATASET_01_2009_2017_PA,22/07/2015,8,0.21,31
DATASET_01_2009_2017_PA,22/07/2015,9,0.27,33
DATASET_01_2009_2017_PA,22/07/2015,10,0.32,38
DATASET_01_2009_2017_PA,22/07/2015,11,0.35,30
DATASET_01_2009_2017_PA,22/07/2015,12,0.38,27
DATASET_01_2009_2017_PA,22/07/2015,13,0.42,26
DATASET_01_2009_2017_PA,22/07/2015,14,0.45,24
DATASET_01_2009_2017_PA,22/07/2015,15,0.45,25
DATASET_01_2009_2017_PA,22/07/2015,16,0.42,20
DATASET_01_2009_2017_PA,22/07/2015,17,0.38,20
DATASET_01_2009_2017_PA,22/07/2015,18,0.39,25
DATASET_01_2009_2017_PA,22/07/2015,19,0.42,28
DATASET_01_2009_2017_PA,22/07/2015,20,0.44,30
DATASET_01_2009_2017_PA,22/07/2015,21,0.46,32
DATASET_01_2009_2017_PA,22/07/2015,22,0.47,31
DATASET_01_2009_2017_PA,22/07/2015,23,0.48,31
DATASET_01_2009_2017_PA,22/07/2015,24,0.5,30
DATASET_01_2009_2017_PA,23/07/2015,1,0.52,32
DATASET_01_2009_2017_PA,23/07/2015,2,0.49,30
DATASET_01_2009_2017_PA,23/07/2015,3,0.46,26
DATASET_01_2009_2017_PA,23/07/2015,4,0.41,25
DATASET_01_2009_2017_PA,23/07/2015,5,0.38,25
DATASET_01_2009_2017_PA,23/07/2015,6,0.37,28
DATASET_01_2009_2017_PA,23/07/2015,7,0.36,31
DATASET_01_2009_2017_PA,23/07/2015,8,0.38,35
DATASET_01_2009_2017_PA,23/07/2015,9,0.43,41
DATASET_01_2009_2017_PA,23/07/2015,10,0.45,36
DATASET_01_2009_2017_PA,23/07/2015,11,0.48,30
DATASET_01_2009_2017_PA,23/07/2015,12,0.5,27
DATASET_01_2009_2017_PA,23/07/2015,13,0.5,29
DATASET_01_2009_2017_PA,23/07/2015,14,0.48,26
DATASET_01_2009_2017_PA,23/07/2015,15,0.47,17
DATASET_01_2009_2017_PA,23/07/2015,16,0.44,21
DATASET_01_2009_2017_PA,23/07/2015,17,0.37,22
DATASET_01_2009_2017_PA,23/07/2015,18, ,27
DATASET_01_2009_2017_PA,23/07/2015,19, ,32
DATASET_01_2009_2017_PA,23/07/2015,20, ,36
DATASET_01_2009_2017_PA,23/07/2015,21, ,38
DATASET_01_2009_2017_PA,23/07/2015,22, ,42
DATASET_01_2009_2017_PA,23/07/2015,23, ,33
DATASET_01_2009_2017_PA,23/07/2015,24, ,32
DATASET_01_2009_2017_PA,24/07/2015,1, ,31
DATASET_01_2009_2017_PA,24/07/2015,2, ,25
DATASET_01_2009_2017_PA,24/07/2015,3, ,25
DATASET_01_2009_2017_PA,24/07/2015,4, ,27
DATASET_01_2009_2017_PA,24/07/2015,5, ,25
DATASET_01_2009_2017_PA,24/07/2015,6, ,24
DATASET_01_2009_2017_PA,24/07/2015,7, ,27
DATASET_01_2009_2017_PA,24/07/2015,8, ,32
DATASET_01_2009_2017_PA,24/07/2015,9, ,37
DATASET_01_2009_2017_PA,24/07/2015,10, ,59
DATASET_01_2009_2017_PA,24/07/2015,11, ,66
DATASET_01_2009_2017_PA,24/07/2015,12, ,48
DATASET_01_2009_2017_PA,24/07/2015,13, ,28
DATASET_01_2009_2017_PA,24/07/2015,14, ,20
DATASET_01_2009_2017_PA,24/07/2015,15,0.4,16
DATASET_01_2009_2017_PA,24/07/2015,16,0.38,17
DATASET_01_2009_2017_PA,24/07/2015,17,0.36,20
DATASET_01_2009_2017_PA,24/07/2015,18,0.29,24
DATASET_01_2009_2017_PA,24/07/2015,19,0.24,29
DATASET_01_2009_2017_PA,24/07/2015,20,0.24,30
DATASET_01_2009_2017_PA,24/07/2015,21,0.24,30
DATASET_01_2009_2017_PA,24/07/2015,22,0.23,29
DATASET_01_2009_2017_PA,24/07/2015,23,0.23,29
DATASET_01_2009_2017_PA,24/07/2015,24,0.23,27
DATASET_01_2009_2017_PA,25/07/2015,1,0.24,24
DATASET_01_2009_2017_PA,25/07/2015,2,0.24,25
DATASET_01_2009_2017_PA,25/07/2015,3,0.23,20
DATASET_01_2009_2017_PA,25/07/2015,4,0.22,21
DATASET_01_2009_2017_PA,25/07/2015,5,0.22,18
DATASET_01_2009_2017_PA,25/07/2015,6,0.21,15
DATASET_01_2009_2017_PA,25/07/2015,7,0.22,18
DATASET_01_2009_2017_PA,25/07/2015,8,0.21,19
DATASET_01_2009_2017_PA,25/07/2015,9,0.2,17
DATASET_01_2009_2017_PA,25/07/2015,10,0.19,14
DATASET_01_2009_2017_PA,25/07/2015,11,0.19,14
DATASET_01_2009_2017_PA,25/07/2015,12,0.19,13
DATASET_01_2009_2017_PA,25/07/2015,13,0.2,13
DATASET_01_2009_2017_PA,25/07/2015,14,0.21,12
DATASET_01_2009_2017_PA,25/07/2015,15,0.21,13
DATASET_01_2009_2017_PA,25/07/2015,16,0.21,13
DATASET_01_2009_2017_PA,25/07/2015,17,0.23,13
DATASET_01_2009_2017_PA,25/07/2015,18,0.25,15
DATASET_01_2009_2017_PA,25/07/2015,19,0.28,18
DATASET_01_2009_2017_PA,25/07/2015,20,0.29,22
DATASET_01_2009_2017_PA,25/07/2015,21,0.32,23
DATASET_01_2009_2017_PA,25/07/2015,22,0.32,22
DATASET_01_2009_2017_PA,25/07/2015,23,0.34,19
DATASET_01_2009_2017_PA,25/07/2015,24,0.36,18
DATASET_01_2009_2017_PA,26/07/2015,1,0.39,18
DATASET_01_2009_2017_PA,26/07/2015,2,0.37,18
DATASET_01_2009_2017_PA,26/07/2015,3,0.34,16
DATASET_01_2009_2017_PA,26/07/2015,4,0.31,10
DATASET_01_2009_2017_PA,26/07/2015,5,0.28,8
DATASET_01_2009_2017_PA,26/07/2015,6,0.25,9
DATASET_01_2009_2017_PA,26/07/2015,7,0.22,10
DATASET_01_2009_2017_PA,26/07/2015,8,0.18,10
DATASET_01_2009_2017_PA,26/07/2015,9,0.14,10
DATASET_01_2009_2017_PA,26/07/2015,10,0.14,8
DATASET_01_2009_2017_PA,26/07/2015,11,0.13,8
DATASET_01_2009_2017_PA,26/07/2015,12,0.14,7
DATASET_01_2009_2017_PA,26/07/2015,13,0.15,7
DATASET_01_2009_2017_PA,26/07/2015,14,0.16,8
DATASET_01_2009_2017_PA,26/07/2015,15,0.17,8
DATASET_01_2009_2017_PA,26/07/2015,16,0.19,9
DATASET_01_2009_2017_PA,26/07/2015,17,0.21,12
DATASET_01_2009_2017_PA,26/07/2015,18,0.24,17
DATASET_01_2009_2017_PA,26/07/2015,19,0.29,20
DATASET_01_2009_2017_PA,26/07/2015,20,0.32,19
DATASET_01_2009_2017_PA,26/07/2015,21,0.34,14
DATASET_01_2009_2017_PA,26/07/2015,22,0.34,12
DATASET_01_2009_2017_PA,26/07/2015,23,0.33,11
DATASET_01_2009_2017_PA,26/07/2015,24,0.31,11
DATASET_01_2009_2017_PA,27/07/2015,1,0.3,9
DATASET_01_2009_2017_PA,27/07/2015,2,0.26,7
DATASET_01_2009_2017_PA,27/07/2015,3,0.2,7
DATASET_01_2009_2017_PA,27/07/2015,4,0.16,7
DATASET_01_2009_2017_PA,27/07/2015,5,0.13,5
DATASET_01_2009_2017_PA,27/07/2015,6,0.12,8
DATASET_01_2009_2017_PA,27/07/2015,7,0.11,10
DATASET_01_2009_2017_PA,27/07/2015,8,0.12,12
DATASET_01_2009_2017_PA,27/07/2015,9,0.13,15
DATASET_01_2009_2017_PA,27/07/2015,10,0.13,13
DATASET_01_2009_2017_PA,27/07/2015,11,0.15,12
DATASET_01_2009_2017_PA,27/07/2015,12,0.16,11
DATASET_01_2009_2017_PA,27/07/2015,13,0.17, 
DATASET_01_2009_2017_PA,27/07/2015,14,0.19,12
DATASET_01_2009_2017_PA,27/07/2015,15,0.21,12
DATASET_01_2009_2017_PA,27/07/2015,16,0.23,14
DATASET_01_2009_2017_PA,27/07/2015,17,0.24,16
DATASET_01_2009_2017_PA,27/07/2015,18,0.28,20
DATASET_01_2009_2017_PA,27/07/2015,19,0.29,23
DATASET_01_2009_2017_PA,27/07/2015,20,0.31,22
DATASET_01_2009_2017_PA,27/07/2015,21, ,19
DATASET_01_2009_2017_PA,27/07/2015,22, ,19
DATASET_01_2009_2017_PA,27/07/2015,23, ,19
DATASET_01_2009_2017_PA,27/07/2015,24, ,16
DATASET_01_2009_2017_PA,28/07/2015,1, ,13
DATASET_01_2009_2017_PA,28/07/2015,2, ,9
DATASET_01_2009_2017_PA,28/07/2015,3, ,7
DATASET_01_2009_2017_PA,28/07/2015,4, ,6
DATASET_01_2009_2017_PA,28/07/2015,5, ,7
DATASET_01_2009_2017_PA,28/07/2015,6, ,9
DATASET_01_2009_2017_PA,28/07/2015,7, ,13
DATASET_01_2009_2017_PA,28/07/2015,8, ,16
DATASET_01_2009_2017_PA,28/07/2015,9, , 
DATASET_01_2009_2017_PA,28/07/2015,10, , 
DATASET_01_2009_2017_PA,28/07/2015,11, , 
DATASET_01_2009_2017_PA,28/07/2015,12, ,18
