DATASET,FECHA,HORA,AIRQ_CO,AIRQ_NO2
DATASET_01_2009_2017_CO,25/08/2015,3,0.22,4
DATASET_01_2009_2017_CO,25/08/2015,4,0.2,3
DATASET_01_2009_2017_CO,25/08/2015,5,0.18,4
DATASET_01_2009_2017_CO,25/08/2015,6,0.17,7
DATASET_01_2009_2017_CO,25/08/2015,7,0.17,11
DATASET_01_2009_2017_CO,25/08/2015,8,0.18,14
DATASET_01_2009_2017_CO,25/08/2015,9,0.19,14
DATASET_01_2009_2017_CO,25/08/2015,10,0.2,12
DATASET_01_2009_2017_CO,25/08/2015,11,0.22,11
DATASET_01_2009_2017_CO,25/08/2015,12,0.23,11
DATASET_01_2009_2017_CO,25/08/2015,13,0.25,11
DATASET_01_2009_2017_CO,25/08/2015,14,0.26,9
DATASET_01_2009_2017_CO,25/08/2015,15,0.28,10
DATASET_01_2009_2017_CO,25/08/2015,16,0.27,11
DATASET_01_2009_2017_CO,25/08/2015,17,0.28,18
DATASET_01_2009_2017_CO,25/08/2015,18,0.31,19
DATASET_01_2009_2017_CO,25/08/2015,19,0.33,19
DATASET_01_2009_2017_CO,25/08/2015,20,0.35,20
DATASET_01_2009_2017_CO,25/08/2015,21,0.35,21
DATASET_01_2009_2017_CO,25/08/2015,22,0.35,20
DATASET_01_2009_2017_CO,25/08/2015,23,0.35,19
DATASET_01_2009_2017_CO,25/08/2015,24,0.35,13
DATASET_01_2009_2017_CO,26/08/2015,1,0.33,11
DATASET_01_2009_2017_CO,26/08/2015,2,0.29,8
DATASET_01_2009_2017_CO,26/08/2015,3,0.26,6
DATASET_01_2009_2017_CO,26/08/2015,4,0.23,4
DATASET_01_2009_2017_CO,26/08/2015,5,0.21,7
DATASET_01_2009_2017_CO,26/08/2015,6,0.21,11
DATASET_01_2009_2017_CO,26/08/2015,7,0.22,17
DATASET_01_2009_2017_CO,26/08/2015,8,0.26,20
DATASET_01_2009_2017_CO,26/08/2015,9,0.27,19
DATASET_01_2009_2017_CO,26/08/2015,10,0.3,23
DATASET_01_2009_2017_CO,26/08/2015,11,0.33,24
DATASET_01_2009_2017_CO,26/08/2015,12,0.35,19
DATASET_01_2009_2017_CO,26/08/2015,13,0.37,16
DATASET_01_2009_2017_CO,26/08/2015,14,0.37,20
DATASET_01_2009_2017_CO,26/08/2015,15,0.37,29
DATASET_01_2009_2017_CO,26/08/2015,16,0.35,31
DATASET_01_2009_2017_CO,26/08/2015,17,0.36,28
DATASET_01_2009_2017_CO,26/08/2015,18,0.37,31
DATASET_01_2009_2017_CO,26/08/2015,19,0.4,34
DATASET_01_2009_2017_CO,26/08/2015,20,0.43,34
DATASET_01_2009_2017_CO,26/08/2015,21,0.45,31
DATASET_01_2009_2017_CO,26/08/2015,22,0.49,30
DATASET_01_2009_2017_CO,26/08/2015,23,0.5,22
DATASET_01_2009_2017_CO,26/08/2015,24,0.49,19
DATASET_01_2009_2017_CO,27/08/2015,1,0.47,13
DATASET_01_2009_2017_CO,27/08/2015,2,0.43,11
DATASET_01_2009_2017_CO,27/08/2015,3,0.37,10
DATASET_01_2009_2017_CO,27/08/2015,4,0.32,9
DATASET_01_2009_2017_CO,27/08/2015,5,0.28,8
DATASET_01_2009_2017_CO,27/08/2015,6,0.22,9
DATASET_01_2009_2017_CO,27/08/2015,7,0.2,14
DATASET_01_2009_2017_CO,27/08/2015,8,0.19,20
DATASET_01_2009_2017_CO,27/08/2015,9,0.2,21
DATASET_01_2009_2017_CO,27/08/2015,10,0.2,20
DATASET_01_2009_2017_CO,27/08/2015,11,0.21,18
DATASET_01_2009_2017_CO,27/08/2015,12,0.22,16
DATASET_01_2009_2017_CO,27/08/2015,13,0.23,14
DATASET_01_2009_2017_CO,27/08/2015,14, ,16
DATASET_01_2009_2017_CO,27/08/2015,15, ,14
DATASET_01_2009_2017_CO,27/08/2015,16, ,15
DATASET_01_2009_2017_CO,27/08/2015,17, ,17
DATASET_01_2009_2017_CO,27/08/2015,18, ,18
DATASET_01_2009_2017_CO,27/08/2015,19, ,22
DATASET_01_2009_2017_CO,27/08/2015,20, ,27
DATASET_01_2009_2017_CO,27/08/2015,21, ,28
DATASET_01_2009_2017_CO,27/08/2015,22, ,30
DATASET_01_2009_2017_CO,27/08/2015,23, ,33
DATASET_01_2009_2017_CO,27/08/2015,24, ,33
DATASET_01_2009_2017_CO,28/08/2015,1, ,32
DATASET_01_2009_2017_CO,28/08/2015,2, ,28
DATASET_01_2009_2017_CO,28/08/2015,3, ,24
DATASET_01_2009_2017_CO,28/08/2015,4, ,21
DATASET_01_2009_2017_CO,28/08/2015,5, ,19
DATASET_01_2009_2017_CO,28/08/2015,6, ,24
DATASET_01_2009_2017_CO,28/08/2015,7, ,22
DATASET_01_2009_2017_CO,28/08/2015,8, ,25
DATASET_01_2009_2017_CO,28/08/2015,9, ,21
DATASET_01_2009_2017_CO,28/08/2015,10, ,18
DATASET_01_2009_2017_CO,28/08/2015,11, , 
DATASET_01_2009_2017_CO,28/08/2015,12, , 
DATASET_01_2009_2017_CO,28/08/2015,13, ,18
DATASET_01_2009_2017_CO,28/08/2015,14, ,17
DATASET_01_2009_2017_CO,28/08/2015,15, ,18
DATASET_01_2009_2017_CO,28/08/2015,16, ,21
DATASET_01_2009_2017_CO,28/08/2015,17, ,23
DATASET_01_2009_2017_CO,28/08/2015,18, ,26
DATASET_01_2009_2017_CO,28/08/2015,19, ,27
DATASET_01_2009_2017_CO,28/08/2015,20, ,26
DATASET_01_2009_2017_CO,28/08/2015,21, ,24
DATASET_01_2009_2017_CO,28/08/2015,22, ,26
DATASET_01_2009_2017_CO,28/08/2015,23, ,25
DATASET_01_2009_2017_CO,28/08/2015,24, ,25
DATASET_01_2009_2017_CO,29/08/2015,1, ,23
DATASET_01_2009_2017_CO,29/08/2015,2, ,19
DATASET_01_2009_2017_CO,29/08/2015,3, ,14
DATASET_01_2009_2017_CO,29/08/2015,4, ,12
DATASET_01_2009_2017_CO,29/08/2015,5, ,12
DATASET_01_2009_2017_CO,29/08/2015,6, ,10
DATASET_01_2009_2017_CO,29/08/2015,7, ,14
DATASET_01_2009_2017_CO,29/08/2015,8, ,17
DATASET_01_2009_2017_CO,29/08/2015,9, ,18
DATASET_01_2009_2017_CO,29/08/2015,10, ,19
DATASET_01_2009_2017_CO,29/08/2015,11, ,21
DATASET_01_2009_2017_CO,29/08/2015,12, ,17
DATASET_01_2009_2017_CO,29/08/2015,13, ,19
DATASET_01_2009_2017_CO,29/08/2015,14, ,19
DATASET_01_2009_2017_CO,29/08/2015,15, ,26
DATASET_01_2009_2017_CO,29/08/2015,16, ,32
DATASET_01_2009_2017_CO,29/08/2015,17, ,31
DATASET_01_2009_2017_CO,29/08/2015,18, ,32
DATASET_01_2009_2017_CO,29/08/2015,19, ,33
DATASET_01_2009_2017_CO,29/08/2015,20, ,44
DATASET_01_2009_2017_CO,29/08/2015,21, ,27
DATASET_01_2009_2017_CO,29/08/2015,22, ,25
DATASET_01_2009_2017_CO,29/08/2015,23, ,29
DATASET_01_2009_2017_CO,29/08/2015,24, ,26
DATASET_01_2009_2017_CO,30/08/2015,1, ,29
DATASET_01_2009_2017_CO,30/08/2015,2, ,24
DATASET_01_2009_2017_CO,30/08/2015,3, ,28
DATASET_01_2009_2017_CO,30/08/2015,4, ,28
DATASET_01_2009_2017_CO,30/08/2015,5, ,24
DATASET_01_2009_2017_CO,30/08/2015,6, ,24
DATASET_01_2009_2017_CO,30/08/2015,7, ,22
DATASET_01_2009_2017_CO,30/08/2015,8, ,22
DATASET_01_2009_2017_CO,30/08/2015,9, ,24
DATASET_01_2009_2017_CO,30/08/2015,10, ,22
DATASET_01_2009_2017_CO,30/08/2015,11, ,16
DATASET_01_2009_2017_CO,30/08/2015,12, ,14
DATASET_01_2009_2017_CO,30/08/2015,13, ,12
DATASET_01_2009_2017_CO,30/08/2015,14, ,12
DATASET_01_2009_2017_CO,30/08/2015,15, ,12
DATASET_01_2009_2017_CO,30/08/2015,16, ,14
DATASET_01_2009_2017_CO,30/08/2015,17, ,17
DATASET_01_2009_2017_CO,30/08/2015,18, ,12
DATASET_01_2009_2017_CO,30/08/2015,19, ,12
DATASET_01_2009_2017_CO,30/08/2015,20, ,16
DATASET_01_2009_2017_CO,30/08/2015,21, ,21
DATASET_01_2009_2017_CO,30/08/2015,22, ,22
DATASET_01_2009_2017_CO,30/08/2015,23, ,19
DATASET_01_2009_2017_CO,30/08/2015,24, ,15
DATASET_01_2009_2017_CO,31/08/2015,1, ,16
DATASET_01_2009_2017_CO,31/08/2015,2, ,10
DATASET_01_2009_2017_CO,31/08/2015,3, ,10
DATASET_01_2009_2017_CO,31/08/2015,4, ,9
DATASET_01_2009_2017_CO,31/08/2015,5, ,13
DATASET_01_2009_2017_CO,31/08/2015,6, ,17
DATASET_01_2009_2017_CO,31/08/2015,7, ,23
DATASET_01_2009_2017_CO,31/08/2015,8, ,23
DATASET_01_2009_2017_CO,31/08/2015,9, ,23
DATASET_01_2009_2017_CO,31/08/2015,10, ,25
DATASET_01_2009_2017_CO,31/08/2015,11, ,27
DATASET_01_2009_2017_CO,31/08/2015,12, ,24
DATASET_01_2009_2017_CO,31/08/2015,13, ,18
DATASET_01_2009_2017_CO,31/08/2015,14, ,16
DATASET_01_2009_2017_CO,31/08/2015,15, ,12
DATASET_01_2009_2017_CO,31/08/2015,16, ,12
DATASET_01_2009_2017_CO,31/08/2015,17, ,11
DATASET_01_2009_2017_CO,31/08/2015,18, ,14
DATASET_01_2009_2017_CO,31/08/2015,19, ,13
DATASET_01_2009_2017_CO,31/08/2015,20, ,12
DATASET_01_2009_2017_CO,31/08/2015,21, ,11
DATASET_01_2009_2017_CO,31/08/2015,22, ,10
DATASET_01_2009_2017_CO,31/08/2015,23, ,9
DATASET_01_2009_2017_CO,31/08/2015,24, ,8
DATASET_01_2009_2017_CO,01/09/2015,1, ,6
DATASET_01_2009_2017_CO,01/09/2015,2, ,7
DATASET_01_2009_2017_CO,01/09/2015,3, ,5
DATASET_01_2009_2017_CO,01/09/2015,4, ,6
DATASET_01_2009_2017_CO,01/09/2015,5, ,11
DATASET_01_2009_2017_CO,01/09/2015,6, ,13
DATASET_01_2009_2017_CO,01/09/2015,7, ,16
DATASET_01_2009_2017_CO,01/09/2015,8, ,22
DATASET_01_2009_2017_CO,01/09/2015,9, ,21
DATASET_01_2009_2017_CO,01/09/2015,10, ,18
DATASET_01_2009_2017_CO,01/09/2015,11, ,15
DATASET_01_2009_2017_CO,01/09/2015,12, ,11
DATASET_01_2009_2017_CO,01/09/2015,13, ,11
DATASET_01_2009_2017_CO,01/09/2015,14, ,10
DATASET_01_2009_2017_CO,01/09/2015,15, ,12
DATASET_01_2009_2017_CO,01/09/2015,16, ,10
DATASET_01_2009_2017_CO,01/09/2015,17, ,12
DATASET_01_2009_2017_CO,01/09/2015,18, ,14
DATASET_01_2009_2017_CO,01/09/2015,19, ,17
DATASET_01_2009_2017_CO,01/09/2015,20, ,18
DATASET_01_2009_2017_CO,01/09/2015,21, ,18
DATASET_01_2009_2017_CO,01/09/2015,22, ,14
DATASET_01_2009_2017_CO,01/09/2015,23, ,13
DATASET_01_2009_2017_CO,01/09/2015,24, ,11
DATASET_01_2009_2017_CO,02/09/2015,1, ,10
DATASET_01_2009_2017_CO,02/09/2015,2, ,8
DATASET_01_2009_2017_CO,02/09/2015,3, ,6
DATASET_01_2009_2017_CO,02/09/2015,4, ,6
DATASET_01_2009_2017_CO,02/09/2015,5, ,5
DATASET_01_2009_2017_CO,02/09/2015,6, ,6
DATASET_01_2009_2017_CO,02/09/2015,7, ,11
DATASET_01_2009_2017_CO,02/09/2015,8, ,18
DATASET_01_2009_2017_CO,02/09/2015,9, ,22
DATASET_01_2009_2017_CO,02/09/2015,10, ,22
DATASET_01_2009_2017_CO,02/09/2015,11, ,13
DATASET_01_2009_2017_CO,02/09/2015,12, ,14
DATASET_01_2009_2017_CO,02/09/2015,13, ,13
DATASET_01_2009_2017_CO,02/09/2015,14, ,12
DATASET_01_2009_2017_CO,02/09/2015,15, ,16
DATASET_01_2009_2017_CO,02/09/2015,16, ,18
DATASET_01_2009_2017_CO,02/09/2015,17, ,20
DATASET_01_2009_2017_CO,02/09/2015,18, ,26
DATASET_01_2009_2017_CO,02/09/2015,19, ,27
DATASET_01_2009_2017_CO,02/09/2015,20, ,27
DATASET_01_2009_2017_CO,02/09/2015,21, ,27
DATASET_01_2009_2017_CO,02/09/2015,22, ,27
DATASET_01_2009_2017_CO,02/09/2015,23, ,26
DATASET_01_2009_2017_CO,02/09/2015,24, ,25
DATASET_01_2009_2017_CO,03/09/2015,1, ,24
DATASET_01_2009_2017_CO,03/09/2015,2, ,28
DATASET_01_2009_2017_CO,03/09/2015,3, ,27
DATASET_01_2009_2017_CO,03/09/2015,4, ,20
DATASET_01_2009_2017_CO,03/09/2015,5, ,19
DATASET_01_2009_2017_CO,03/09/2015,6, ,20
DATASET_01_2009_2017_CO,03/09/2015,7, ,23
DATASET_01_2009_2017_CO,03/09/2015,8, ,24
DATASET_01_2009_2017_CO,03/09/2015,9, ,26
DATASET_01_2009_2017_CO,03/09/2015,10, ,27
DATASET_01_2009_2017_CO,03/09/2015,11, ,24
DATASET_01_2009_2017_CO,03/09/2015,12, ,18
DATASET_01_2009_2017_CO,03/09/2015,13, ,19
DATASET_01_2009_2017_CO,03/09/2015,14, ,19
DATASET_01_2009_2017_CO,03/09/2015,15, ,16
DATASET_01_2009_2017_CO,03/09/2015,16, ,18
DATASET_01_2009_2017_CO,03/09/2015,17, ,19
DATASET_01_2009_2017_CO,03/09/2015,18, ,25
DATASET_01_2009_2017_CO,03/09/2015,19, ,27
DATASET_01_2009_2017_CO,03/09/2015,20,0.26,28
DATASET_01_2009_2017_CO,03/09/2015,21,0.27,29
DATASET_01_2009_2017_CO,03/09/2015,22,0.28,29
DATASET_01_2009_2017_CO,03/09/2015,23,0.3,31
DATASET_01_2009_2017_CO,03/09/2015,24,0.34,32
DATASET_01_2009_2017_CO,04/09/2015,1,0.4,33
DATASET_01_2009_2017_CO,04/09/2015,2,0.48,34
DATASET_01_2009_2017_CO,04/09/2015,3,0.51,36
DATASET_01_2009_2017_CO,04/09/2015,4,0.53,32
DATASET_01_2009_2017_CO,04/09/2015,5,0.51,30
DATASET_01_2009_2017_CO,04/09/2015,6,0.49,31
DATASET_01_2009_2017_CO,04/09/2015,7,0.49,32
DATASET_01_2009_2017_CO,04/09/2015,8,0.5,33
DATASET_01_2009_2017_CO,04/09/2015,9,0.5,35
DATASET_01_2009_2017_CO,04/09/2015,10,0.47,34
DATASET_01_2009_2017_CO,04/09/2015,11,0.46,33
DATASET_01_2009_2017_CO,04/09/2015,12,0.45, 
DATASET_01_2009_2017_CO,04/09/2015,13,0.45, 
DATASET_01_2009_2017_CO,04/09/2015,14,0.45, 
DATASET_01_2009_2017_CO,04/09/2015,15,0.43, 
DATASET_01_2009_2017_CO,04/09/2015,16,0.39,24
DATASET_01_2009_2017_CO,04/09/2015,17,0.35,25
DATASET_01_2009_2017_CO,04/09/2015,18,0.32,23
DATASET_01_2009_2017_CO,04/09/2015,19,0.33,29
DATASET_01_2009_2017_CO,04/09/2015,20,0.37,31
DATASET_01_2009_2017_CO,04/09/2015,21,0.43,35
DATASET_01_2009_2017_CO,04/09/2015,22,0.46,32
DATASET_01_2009_2017_CO,04/09/2015,23,0.48,35
DATASET_01_2009_2017_CO,04/09/2015,24,0.49,31
DATASET_01_2009_2017_CO,05/09/2015,1,0.5,28
DATASET_01_2009_2017_CO,05/09/2015,2,0.5,27
DATASET_01_2009_2017_CO,05/09/2015,3,0.48,15
DATASET_01_2009_2017_CO,05/09/2015,4,0.44,23
DATASET_01_2009_2017_CO,05/09/2015,5,0.4,22
DATASET_01_2009_2017_CO,05/09/2015,6,0.38,23
DATASET_01_2009_2017_CO,05/09/2015,7,0.38,23
DATASET_01_2009_2017_CO,05/09/2015,8,0.38,28
DATASET_01_2009_2017_CO,05/09/2015,9,0.37,29
DATASET_01_2009_2017_CO,05/09/2015,10,0.35,20
DATASET_01_2009_2017_CO,05/09/2015,11,0.35,18
DATASET_01_2009_2017_CO,05/09/2015,12,0.35,19
DATASET_01_2009_2017_CO,05/09/2015,13,0.36,17
DATASET_01_2009_2017_CO,05/09/2015,14,0.37,16
DATASET_01_2009_2017_CO,05/09/2015,15,0.36,17
DATASET_01_2009_2017_CO,05/09/2015,16,0.34,15
DATASET_01_2009_2017_CO,05/09/2015,17,0.32,15
DATASET_01_2009_2017_CO,05/09/2015,18,0.32,14
DATASET_01_2009_2017_CO,05/09/2015,19,0.31,18
DATASET_01_2009_2017_CO,05/09/2015,20,0.31,21
DATASET_01_2009_2017_CO,05/09/2015,21,0.3,23
DATASET_01_2009_2017_CO,05/09/2015,22,0.3,22
DATASET_01_2009_2017_CO,05/09/2015,23,0.29,20
DATASET_01_2009_2017_CO,05/09/2015,24,0.3,19
DATASET_01_2009_2017_CO,06/09/2015,1,0.33,19
DATASET_01_2009_2017_CO,06/09/2015,2,0.34,16
DATASET_01_2009_2017_CO,06/09/2015,3,0.34,14
DATASET_01_2009_2017_CO,06/09/2015,4,0.32,14
DATASET_01_2009_2017_CO,06/09/2015,5,0.31,11
DATASET_01_2009_2017_CO,06/09/2015,6,0.29,11
DATASET_01_2009_2017_CO,06/09/2015,7,0.27,10
DATASET_01_2009_2017_CO,06/09/2015,8,0.26,13
DATASET_01_2009_2017_CO,06/09/2015,9,0.21,7
DATASET_01_2009_2017_CO,06/09/2015,10,0.19,6
DATASET_01_2009_2017_CO,06/09/2015,11,0.18,6
DATASET_01_2009_2017_CO,06/09/2015,12,0.18,6
DATASET_01_2009_2017_CO,06/09/2015,13,0.18,7
DATASET_01_2009_2017_CO,06/09/2015,14,0.18,6
DATASET_01_2009_2017_CO,06/09/2015,15,0.18,5
DATASET_01_2009_2017_CO,06/09/2015,16,0.18,6
DATASET_01_2009_2017_CO,06/09/2015,17,0.19,7
DATASET_01_2009_2017_CO,06/09/2015,18,0.2,8
DATASET_01_2009_2017_CO,06/09/2015,19,0.22,12
DATASET_01_2009_2017_CO,06/09/2015,20,0.23,13
DATASET_01_2009_2017_CO,06/09/2015,21,0.24,14
DATASET_01_2009_2017_CO,06/09/2015,22,0.23,11
DATASET_01_2009_2017_CO,06/09/2015,23,0.22,9
DATASET_01_2009_2017_CO,06/09/2015,24,0.21,9
DATASET_01_2009_2017_CO,07/09/2015,1,0.2,8
DATASET_01_2009_2017_CO,07/09/2015,2,0.18,7
DATASET_01_2009_2017_CO,07/09/2015,3,0.15,5
DATASET_01_2009_2017_CO,07/09/2015,4,0.14,3
DATASET_01_2009_2017_CO,07/09/2015,5,0.11,4
DATASET_01_2009_2017_CO,07/09/2015,6,0.11,6
DATASET_01_2009_2017_CO,07/09/2015,7,0.11,8
DATASET_01_2009_2017_CO,07/09/2015,8,0.12,12
DATASET_01_2009_2017_CO,07/09/2015,9,0.14,13
DATASET_01_2009_2017_CO,07/09/2015,10,0.15,12
DATASET_01_2009_2017_CO,07/09/2015,11,0.16,14
DATASET_01_2009_2017_CO,07/09/2015,12, ,16
DATASET_01_2009_2017_CO,07/09/2015,13, ,10
DATASET_01_2009_2017_CO,07/09/2015,14, ,13
DATASET_01_2009_2017_CO,07/09/2015,15, ,13
DATASET_01_2009_2017_CO,07/09/2015,16, ,16
DATASET_01_2009_2017_CO,07/09/2015,17, ,14
DATASET_01_2009_2017_CO,07/09/2015,18, ,12
DATASET_01_2009_2017_CO,07/09/2015,19, ,15
DATASET_01_2009_2017_CO,07/09/2015,20, ,18
DATASET_01_2009_2017_CO,07/09/2015,21, ,18
DATASET_01_2009_2017_CO,07/09/2015,22, ,19
DATASET_01_2009_2017_CO,07/09/2015,23, ,17
DATASET_01_2009_2017_CO,07/09/2015,24, ,14
DATASET_01_2009_2017_CO,08/09/2015,1, ,15
DATASET_01_2009_2017_CO,08/09/2015,2, ,17
DATASET_01_2009_2017_CO,08/09/2015,3, ,17
DATASET_01_2009_2017_CO,08/09/2015,4, ,15
DATASET_01_2009_2017_CO,08/09/2015,5, ,14
DATASET_01_2009_2017_CO,08/09/2015,6, ,14
DATASET_01_2009_2017_CO,08/09/2015,7, ,16
DATASET_01_2009_2017_CO,08/09/2015,8, ,17
DATASET_01_2009_2017_CO,08/09/2015,9, ,18
DATASET_01_2009_2017_CO,08/09/2015,10, ,18
DATASET_01_2009_2017_CO,08/09/2015,11, ,16
DATASET_01_2009_2017_CO,08/09/2015,12, ,16
DATASET_01_2009_2017_CO,08/09/2015,13, ,16
DATASET_01_2009_2017_CO,08/09/2015,14, ,14
DATASET_01_2009_2017_CO,08/09/2015,15, ,15
DATASET_01_2009_2017_CO,08/09/2015,16, ,16
DATASET_01_2009_2017_CO,08/09/2015,17, ,17
DATASET_01_2009_2017_CO,08/09/2015,18, ,21
DATASET_01_2009_2017_CO,08/09/2015,19, ,23
DATASET_01_2009_2017_CO,08/09/2015,20, ,26
DATASET_01_2009_2017_CO,08/09/2015,21, ,28
DATASET_01_2009_2017_CO,08/09/2015,22, ,27
DATASET_01_2009_2017_CO,08/09/2015,23, ,27
DATASET_01_2009_2017_CO,08/09/2015,24, ,25
DATASET_01_2009_2017_CO,09/09/2015,1, ,25
DATASET_01_2009_2017_CO,09/09/2015,2, ,22
DATASET_01_2009_2017_CO,09/09/2015,3, ,20
DATASET_01_2009_2017_CO,09/09/2015,4, ,18
DATASET_01_2009_2017_CO,09/09/2015,5, ,15
DATASET_01_2009_2017_CO,09/09/2015,6, ,16
DATASET_01_2009_2017_CO,09/09/2015,7, ,20
DATASET_01_2009_2017_CO,09/09/2015,8, ,23
DATASET_01_2009_2017_CO,09/09/2015,9, ,21
DATASET_01_2009_2017_CO,09/09/2015,10, ,22
DATASET_01_2009_2017_CO,09/09/2015,11, ,25
DATASET_01_2009_2017_CO,09/09/2015,12, ,26
DATASET_01_2009_2017_CO,09/09/2015,13, ,29
DATASET_01_2009_2017_CO,09/09/2015,14, ,28
DATASET_01_2009_2017_CO,09/09/2015,15, ,27
DATASET_01_2009_2017_CO,09/09/2015,16, ,24
DATASET_01_2009_2017_CO,09/09/2015,17, ,21
DATASET_01_2009_2017_CO,09/09/2015,18, ,22
DATASET_01_2009_2017_CO,09/09/2015,19, ,22
DATASET_01_2009_2017_CO,09/09/2015,20, ,19
DATASET_01_2009_2017_CO,09/09/2015,21, ,21
DATASET_01_2009_2017_CO,09/09/2015,22, ,23
DATASET_01_2009_2017_CO,09/09/2015,23,0.16,24
DATASET_01_2009_2017_CO,09/09/2015,24,0.17,28
DATASET_01_2009_2017_CO,10/09/2015,1,0.17,23
DATASET_01_2009_2017_CO,10/09/2015,2,0.16,12
DATASET_01_2009_2017_CO,10/09/2015,3,0.15,8
DATASET_01_2009_2017_CO,10/09/2015,4,0.14,7
DATASET_01_2009_2017_CO,10/09/2015,5,0.13,7
DATASET_01_2009_2017_CO,10/09/2015,6,0.12,11
DATASET_01_2009_2017_CO,10/09/2015,7,0.11,18
DATASET_01_2009_2017_CO,10/09/2015,8,0.1,20
DATASET_01_2009_2017_CO,10/09/2015,9,0.12,21
DATASET_01_2009_2017_CO,10/09/2015,10,0.14,24
DATASET_01_2009_2017_CO,10/09/2015,11,0.16,21
DATASET_01_2009_2017_CO,10/09/2015,12,0.17,16
DATASET_01_2009_2017_CO,10/09/2015,13,0.17,16
DATASET_01_2009_2017_CO,10/09/2015,14,0.17,17
DATASET_01_2009_2017_CO,10/09/2015,15,0.17,15
DATASET_01_2009_2017_CO,10/09/2015,16,0.16,14
DATASET_01_2009_2017_CO,10/09/2015,17,0.14,16
DATASET_01_2009_2017_CO,10/09/2015,18,0.12,16
DATASET_01_2009_2017_CO,10/09/2015,19,0.1,18
DATASET_01_2009_2017_CO,10/09/2015,20,0.11,24
DATASET_01_2009_2017_CO,10/09/2015,21,0.14,25
DATASET_01_2009_2017_CO,10/09/2015,22,0.17,27
DATASET_01_2009_2017_CO,10/09/2015,23,0.21,27
DATASET_01_2009_2017_CO,10/09/2015,24,0.24,24
DATASET_01_2009_2017_CO,11/09/2015,1,0.25,22
DATASET_01_2009_2017_CO,11/09/2015,2,0.25,10
DATASET_01_2009_2017_CO,11/09/2015,3,0.24,8
DATASET_01_2009_2017_CO,11/09/2015,4,0.22,5
DATASET_01_2009_2017_CO,11/09/2015,5,0.19,5
DATASET_01_2009_2017_CO,11/09/2015,6,0.14,8
DATASET_01_2009_2017_CO,11/09/2015,7,0.1,12
DATASET_01_2009_2017_CO,11/09/2015,8,0.07,17
DATASET_01_2009_2017_CO,11/09/2015,9,0.05,16
DATASET_01_2009_2017_CO,11/09/2015,10,0.06,15
DATASET_01_2009_2017_CO,11/09/2015,11,0.06,13
DATASET_01_2009_2017_CO,11/09/2015,12,0.07,13
DATASET_01_2009_2017_CO,11/09/2015,13,0.07, 
DATASET_01_2009_2017_CO,11/09/2015,14,0.08, 
DATASET_01_2009_2017_CO,11/09/2015,15,0.09,15
DATASET_01_2009_2017_CO,11/09/2015,16,0.09,15
DATASET_01_2009_2017_CO,11/09/2015,17,0.1,15
DATASET_01_2009_2017_CO,11/09/2015,18,0.11,17
DATASET_01_2009_2017_CO,11/09/2015,19,0.13,19
DATASET_01_2009_2017_CO,11/09/2015,20,0.14,22
DATASET_01_2009_2017_CO,11/09/2015,21,0.18,27
DATASET_01_2009_2017_CO,11/09/2015,22,0.22,28
DATASET_01_2009_2017_CO,11/09/2015,23,0.27,28
DATASET_01_2009_2017_CO,11/09/2015,24,0.3,26
DATASET_01_2009_2017_CO,12/09/2015,1,0.32,25
DATASET_01_2009_2017_CO,12/09/2015,2,0.33,23
DATASET_01_2009_2017_CO,12/09/2015,3,0.33,19
DATASET_01_2009_2017_CO,12/09/2015,4,0.32,17
DATASET_01_2009_2017_CO,12/09/2015,5,0.29,15
DATASET_01_2009_2017_CO,12/09/2015,6,0.25,16
DATASET_01_2009_2017_CO,12/09/2015,7,0.22,17
DATASET_01_2009_2017_CO,12/09/2015,8,0.2,17
DATASET_01_2009_2017_CO,12/09/2015,9,0.18,21
DATASET_01_2009_2017_CO,12/09/2015,10,0.17,21
DATASET_01_2009_2017_CO,12/09/2015,11,0.17,20
DATASET_01_2009_2017_CO,12/09/2015,12,0.17,17
DATASET_01_2009_2017_CO,12/09/2015,13,0.16,14
DATASET_01_2009_2017_CO,12/09/2015,14,0.14,12
DATASET_01_2009_2017_CO,12/09/2015,15,0.14,11
DATASET_01_2009_2017_CO,12/09/2015,16,0.12,12
DATASET_01_2009_2017_CO,12/09/2015,17,0.11,11
DATASET_01_2009_2017_CO,12/09/2015,18,0.11,13
DATASET_01_2009_2017_CO,12/09/2015,19,0.12,18
DATASET_01_2009_2017_CO,12/09/2015,20,0.15,32
DATASET_01_2009_2017_CO,12/09/2015,21,0.19,34
DATASET_01_2009_2017_CO,12/09/2015,22,0.25,36
DATASET_01_2009_2017_CO,12/09/2015,23,0.29,39
DATASET_01_2009_2017_CO,12/09/2015,24,0.35,37
DATASET_01_2009_2017_CO,13/09/2015,1,0.38,32
DATASET_01_2009_2017_CO,13/09/2015,2,0.4,28
DATASET_01_2009_2017_CO,13/09/2015,3,0.4,28
DATASET_01_2009_2017_CO,13/09/2015,4,0.39,26
DATASET_01_2009_2017_CO,13/09/2015,5,0.36,26
DATASET_01_2009_2017_CO,13/09/2015,6,0.32,21
DATASET_01_2009_2017_CO,13/09/2015,7,0.29,20
DATASET_01_2009_2017_CO,13/09/2015,8,0.25,19
DATASET_01_2009_2017_CO,13/09/2015,9,0.23,15
DATASET_01_2009_2017_CO,13/09/2015,10,0.21,13
DATASET_01_2009_2017_CO,13/09/2015,11,0.2,10
